id,date,work_performed,primary_source
4060,1825-01-25,266,Th OC-114
4061,1825-01-26,198,Th OC-114
4062,1825-01-26,70,Th OC-114
4063,1825-01-27,292,Th OC-114
4064,1825-01-27,177,Th OC-114
4065,1825-01-27,151,Th OC-114
4066,1825-01-28,8,Th OC-114
4067,1825-01-28,65,Th OC-114
4068,1825-01-29,79,Th OC-114
4069,1825-01-29,318,Th OC-114
4070,1825-01-29,315,Th OC-114
4071,1825-01-30,58,Th OC-114
4072,1825-01-30,135,Th OC-114
4073,1825-01-30,292,Th OC-114
4074,1825-01-31,139,Th OC-114
4075,1825-01-31,8,Th OC-114
4076,1825-02-01,89,Th OC-114
4077,1825-02-01,380,Th OC-114
4078,1825-02-02,212,Th OC-114
4079,1825-02-02,8,Th OC-114
4080,1825-02-03,281,Th OC-114
4081,1825-02-03,239,Th OC-114
4082,1825-02-03,228,Th OC-114
4083,1825-02-04,8,Th OC-114
4084,1825-02-04,377,Th OC-114
4085,1825-02-05,282,Th OC-114
4086,1825-02-05,223,Th OC-114
4087,1825-02-06,139,Th OC-114
4088,1825-02-06,8,Th OC-114
4089,1825-02-07,58,Th OC-114
4090,1825-02-07,292,Th OC-114
4091,1825-02-07,206,Th OC-114
4092,1825-02-08,104,Th OC-114
4093,1825-02-08,18,Th OC-114
4094,1825-02-09,8,Th OC-114
4095,1825-02-09,240,Th OC-114
4096,1825-02-10,292,Th OC-114
4097,1825-02-10,167,Th OC-114
4098,1825-02-10,251,Th OC-114
4099,1825-02-11,8,Th OC-114
4100,1825-02-11,377,Th OC-114
4101,1825-02-13,101,Th OC-114
4102,1825-02-13,70,Th OC-114
4103,1825-02-14,135,Th OC-114
4104,1825-02-14,292,Th OC-114
4105,1825-02-14,374,Th OC-114
4106,1825-02-15,8,Th OC-114
4107,1825-02-15,65,Th OC-114
4108,1825-02-15,239,Th OC-114
4109,1825-02-16,57,Th OC-114
4110,1825-02-16,292,Th OC-114
4111,1825-02-16,266,Th OC-114
4112,1825-02-17,8,Th OC-114
4113,1825-02-17,12,Th OC-114
4114,1825-02-17,76,Th OC-114
4115,1825-02-18,292,Th OC-114
4116,1825-02-18,70,Th OC-114
4117,1825-02-19,292,Th OC-114
4118,1825-02-19,266,Th OC-114
4119,1825-02-19,388,Th OC-114
4120,1825-02-20,57,Th OC-114
4121,1825-02-20,8,Th OC-114
4122,1825-02-21,109,Th OC-114
4123,1825-02-21,322,Th OC-114
4124,1825-02-22,292,Th OC-114
4125,1825-02-22,101,Th OC-114
4126,1825-02-22,269,Th OC-114
4127,1825-02-23,109,Th OC-114
4128,1825-02-23,318,Th OC-114
4129,1825-02-24,8,Th OC-114
4130,1825-02-24,177,Th OC-114
4131,1825-02-24,254,Th OC-114
4132,1825-02-25,198,Th OC-114
4133,1825-02-25,109,Th OC-114
4134,1825-02-25,385,Th OC-114
4135,1825-02-26,57,Th OC-114
4136,1825-02-26,135,Th OC-114
4137,1825-02-26,315,Th OC-114
4138,1825-02-27,109,Th OC-114
4139,1825-02-27,325,Th OC-114
4140,1825-02-28,167,Th OC-114
4141,1825-02-28,239,Th OC-114
4142,1825-02-28,76,Th OC-114
4143,1825-03-01,58,Th OC-114
4144,1825-03-01,8,Th OC-114
4145,1825-03-02,282,Th OC-114
4146,1825-03-02,223,Th OC-114
4147,1825-03-03,71,Th OC-114
4148,1825-03-03,292,Th OC-114
4149,1825-03-03,109,Th OC-114
4150,1825-03-04,8,Th OC-114
4151,1825-03-04,226,Th OC-114
4152,1825-03-04,376,Th OC-114
4153,1825-03-05,7,Th OC-114
4154,1825-03-05,92,Th OC-114
4155,1825-03-06,8,Th OC-114
4156,1825-03-06,187,Th OC-114
4157,1825-03-06,281,Th OC-114
4158,1825-03-07,92,Th OC-114
4159,1825-03-07,65,Th OC-114
4160,1825-03-07,151,Th OC-114
4161,1825-03-08,292,Th OC-114
4162,1825-03-08,7,Th OC-114
4163,1825-03-09,135,Th OC-114
4164,1825-03-09,92,Th OC-114
4165,1825-03-09,76,Th OC-114
4166,1825-03-10,109,Th OC-114
4167,1825-03-10,8,Th OC-114
4168,1825-03-11,92,Th OC-114
4169,1825-03-11,266,Th OC-114
4170,1825-03-11,291,Th OC-114
4171,1825-03-12,292,Th OC-114
4172,1825-03-12,109,Th OC-114
4173,1825-03-12,269,Th OC-114
4174,1825-03-13,8,Th OC-114
4175,1825-03-13,380,Th OC-114
4176,1825-03-14,92,Th OC-114
4177,1825-03-14,73,Th OC-114
4178,1825-03-14,151,Th OC-114
4179,1825-03-15,109,Th OC-114
4180,1825-03-15,76,Th OC-114
4181,1825-03-15,254,Th OC-114
4182,1825-03-16,198,Th OC-114
4183,1825-03-16,92,Th OC-114
4184,1825-03-16,239,Th OC-114
4185,1825-03-17,109,Th OC-114
4186,1825-03-17,281,Th OC-114
4187,1825-03-17,251,Th OC-114
4188,1825-03-18,58,Th OC-114
4189,1825-03-18,92,Th OC-114
4190,1825-03-18,291,Th OC-114
4191,1825-03-19,8,Th OC-114
4192,1825-03-19,187,Th OC-114
4193,1825-03-19,374,Th OC-114
4194,1825-03-20,8,Th OC-114
4195,1825-03-20,120,Th OC-114
4196,1825-03-20,92,Th OC-114
4197,1825-03-21,177,Th OC-114
4198,1825-03-21,92,Th OC-114
4199,1825-03-21,251,Th OC-114
4200,1825-03-22,167,Th OC-114
4201,1825-03-22,92,Th OC-114
4202,1825-03-23,135,Th OC-114
4203,1825-03-23,377,Th OC-114
4204,1825-03-23,136,Th OC-114
4205,1825-03-24,36,Th OC-114
4206,1825-03-24,243,Th OC-114
4207,1825-03-24,76,Th OC-114
4208,1825-03-25,57,Th OC-114
4209,1825-03-25,8,Th OC-114
4210,1825-03-26,243,Th OC-114
4211,1825-03-26,331,Th OC-114
4212,1825-03-26,136,Th OC-114
4213,1825-03-27,89,Th OC-114
4214,1825-03-27,292,Th OC-114
4215,1825-03-27,243,Th OC-114
4216,1825-04-04,92,Th OC-114
4217,1825-04-04,266,Th OC-114
4218,1825-04-04,243,Th OC-114
4219,1825-04-05,292,Th OC-114
4220,1825-04-05,95,Th OC-114
4221,1825-04-06,8,Th OC-114
4222,1825-04-06,388,Th OC-114
4223,1825-04-07,336,Th OC-114
4224,1825-04-07,325,Th OC-114
4225,1825-04-08,292,Th OC-114
4226,1825-04-08,70,Th OC-114
4227,1825-04-09,100,Th OC-114
4228,1825-04-09,92,Th OC-114
4229,1825-04-09,12,Th OC-114
4230,1825-04-10,282,Th OC-114
4231,1825-04-10,281,Th OC-114
4232,1825-04-10,377,Th OC-114
4233,1825-04-11,100,Th OC-114
4234,1825-04-11,92,Th OC-114
4235,1825-04-11,36,Th OC-114
4236,1825-04-12,100,Th OC-114
4237,1825-04-12,239,Th OC-114
4238,1825-04-12,223,Th OC-114
4239,1825-04-13,292,Th OC-114
4240,1825-04-13,8,Th OC-114
4241,1825-04-13,206,Th OC-114
4242,1825-04-14,167,Th OC-114
4243,1825-04-14,92,Th OC-114
4244,1825-04-15,198,Th OC-114
4245,1825-04-15,289,Th OC-114
4246,1825-04-15,8,Th OC-114
4247,1825-04-16,100,Th OC-114
4248,1825-04-16,92,Th OC-114
4249,1825-04-16,291,Th OC-114
4250,1825-04-17,95,Th OC-114
4251,1825-04-17,347,Th OC-114
4252,1825-04-18,100,Th OC-114
4253,1825-04-18,20,Th OC-114
4254,1825-04-18,292,Th OC-114
4255,1825-04-19,109,Th OC-114
4256,1825-04-19,8,Th OC-114
4257,1825-04-20,92,Th OC-114
4258,1825-04-20,76,Th OC-114
4259,1825-04-20,377,Th OC-114
4260,1825-04-21,101,Th OC-114
4261,1825-04-21,65,Th OC-114
4262,1825-04-21,266,Th OC-114
4263,1825-04-22,239,Th OC-114
4264,1825-04-22,70,Th OC-114
4265,1825-04-23,95,Th OC-114
4266,1825-04-23,254,Th OC-114
4267,1825-04-24,100,Th OC-114
4268,1825-04-24,135,Th OC-114
4269,1825-04-24,7,Th OC-114
4270,1825-04-25,292,Th OC-114
4271,1825-04-25,109,Th OC-114
4272,1825-04-25,385,Th OC-114
4273,1825-04-26,54,Th OC-114
4274,1825-04-26,18,Th OC-114
4275,1825-04-26,336,Th OC-114
4276,1825-04-27,292,Th OC-114
4277,1825-04-27,8,Th OC-114
4278,1825-04-27,239,Th OC-114
4279,1825-04-28,100,Th OC-114
4280,1825-04-28,92,Th OC-114
4281,1825-04-28,65,Th OC-114
4282,1825-04-29,198,Th OC-114
4283,1825-04-29,266,Th OC-114
4284,1825-04-29,318,Th OC-114
4285,1825-04-30,100,Th OC-114
4286,1825-04-30,292,Th OC-114
4287,1825-04-30,92,Th OC-114
4288,1825-05-01,8,Th OC-114
4289,1825-05-01,92,Th OC-114
4290,1825-05-01,76,Th OC-114
4291,1825-05-02,8,Th OC-114
4292,1825-05-02,385,Th OC-114
4293,1825-05-02,291,Th OC-114
4294,1825-05-03,72,Th OC-114
4295,1825-05-03,21,Th OC-114
4296,1825-05-04,92,Th OC-114
4297,1825-05-04,269,Th OC-114
4298,1825-05-04,383,Th OC-114
4299,1825-05-05,21,Th OC-114
4300,1825-05-05,276,Th OC-114
4301,1825-05-06,8,Th OC-114
4302,1825-05-06,103,Th OC-114
4303,1825-05-07,190,Th OC-114
4304,1825-05-07,21,Th OC-114
4305,1825-05-08,292,Th OC-114
4306,1825-05-08,167,Th OC-114
4307,1825-05-08,92,Th OC-114
4308,1825-05-09,100,Th OC-114
4309,1825-05-09,21,Th OC-114
4310,1825-05-10,347,Th OC-114
4311,1825-05-10,318,Th OC-114
4312,1825-05-11,21,Th OC-114
4313,1825-05-11,276,Th OC-114
4314,1825-05-12,292,Th OC-114
4315,1825-05-12,92,Th OC-114
4316,1825-05-12,281,Th OC-114
4317,1825-05-13,73,Th OC-114
4318,1825-05-13,21,Th OC-114
4319,1825-05-14,8,Th OC-114
4320,1825-05-14,282,Th OC-114
4321,1825-05-15,70,Th OC-114
4322,1825-05-15,325,Th OC-114
4323,1825-05-16,198,Th OC-114
4324,1825-05-16,21,Th OC-114
4325,1825-05-17,292,Th OC-114
4326,1825-05-17,8,Th OC-114
4327,1825-05-17,266,Th OC-114
4328,1825-05-18,21,Th OC-114
4329,1825-05-18,12,Th OC-114
4330,1825-05-19,58,Th OC-114
4331,1825-05-19,92,Th OC-114
4332,1825-05-19,269,Th OC-114
4333,1825-05-20,21,Th OC-114
4334,1825-05-20,251,Th OC-114
4335,1825-05-21,72,Th OC-114
4336,1825-05-21,6,Th OC-114
4337,1825-05-21,239,Th OC-114
4338,1825-05-23,21,Th OC-114
4339,1825-05-23,383,Th OC-114
4340,1825-05-24,92,Th OC-114
4341,1825-05-24,318,Th OC-114
4342,1825-05-25,65,Th OC-114
4343,1825-05-25,21,Th OC-114
4344,1825-05-26,266,Th OC-114
4345,1825-05-26,12,Th OC-114
4346,1825-05-26,377,Th OC-114
4347,1825-05-27,8,Th OC-114
4348,1825-05-27,92,Th OC-114
4349,1825-05-28,21,Th OC-114
4350,1825-05-28,291,Th OC-114
4351,1825-05-29,58,Th OC-114
4352,1825-05-29,135,Th OC-114
4353,1825-05-29,92,Th OC-114
4354,1825-05-30,72,Th OC-114
4355,1825-05-30,70,Th OC-114
4356,1825-05-31,167,Th OC-114
4357,1825-05-31,92,Th OC-114
4358,1825-06-01,21,Th OC-114
4359,1825-06-01,226,Th OC-114
4360,1825-06-02,187,Th OC-114
4361,1825-06-02,325,Th OC-114
4362,1825-06-02,151,Th OC-114
4363,1825-06-03,281,Th OC-114
4364,1825-06-03,70,Th OC-114
4365,1825-06-04,21,Th OC-114
4366,1825-06-04,329,Th OC-114
4367,1825-06-05,187,Th OC-114
4368,1825-06-05,281,Th OC-114
4369,1825-06-05,228,Th OC-114
4370,1825-06-06,8,Th OC-114
4371,1825-06-06,266,Th OC-114
4372,1825-06-06,239,Th OC-114
4373,1825-06-07,92,Th OC-114
4374,1825-06-07,232,Th OC-114
4375,1825-06-07,276,Th OC-114
4376,1825-06-08,8,Th OC-114
4377,1825-06-08,232,Th OC-114
4378,1825-06-08,12,Th OC-114
4379,1825-06-09,21,Th OC-114
4380,1825-06-09,239,Th OC-114
4381,1825-06-10,232,Th OC-114
4382,1825-06-10,70,Th OC-114
4383,1825-06-11,21,Th OC-114
4384,1825-06-11,251,Th OC-114
4385,1825-06-12,8,Th OC-114
4386,1825-06-12,232,Th OC-114
4387,1825-06-12,276,Th OC-114
4388,1825-06-13,92,Th OC-114
4389,1825-06-13,228,Th OC-114
4390,1825-06-14,21,Th OC-114
4391,1825-06-14,239,Th OC-114
4392,1825-06-15,101,Th OC-114
4393,1825-06-15,92,Th OC-114
4394,1825-06-16,21,Th OC-114
4395,1825-06-16,269,Th OC-114
4396,1825-06-18,21,Th OC-114
4397,1825-06-18,136,Th OC-114
4398,1825-06-19,232,Th OC-114
4399,1825-06-19,385,Th OC-114
4400,1825-06-19,388,Th OC-114
4401,1825-06-20,21,Th OC-114
4402,1825-06-20,76,Th OC-114
4403,1825-06-21,336,Th OC-114
4404,1825-06-21,325,Th OC-114
4405,1825-06-22,21,Th OC-114
4406,1825-06-22,315,Th OC-114
4407,1825-06-23,289,Th OC-114
4408,1825-06-23,12,Th OC-114
4409,1825-06-23,276,Th OC-114
4410,1825-06-24,73,Th OC-114
4411,1825-06-24,385,Th OC-114
4412,1825-06-24,377,Th OC-114
4413,1825-06-25,21,Th OC-114
4414,1825-06-25,232,Th OC-114
4415,1825-06-26,8,Th OC-114
4416,1825-06-26,70,Th OC-114
4417,1825-06-27,95,Th OC-114
4418,1825-06-27,380,Th OC-114
4419,1825-06-28,12,Th OC-114
4420,1825-06-28,76,Th OC-114
4421,1825-06-28,315,Th OC-114
4422,1825-06-29,21,Th OC-114
4423,1825-06-29,119,Th OC-114
4424,1825-06-30,92,Th OC-114
4425,1825-06-30,269,Th OC-114
4426,1825-06-30,232,Th OC-114
4427,1825-07-01,65,Th OC-114
4428,1825-07-01,21,Th OC-114
4429,1825-07-02,347,Th OC-114
4430,1825-07-02,318,Th OC-114
4431,1825-07-03,135,Th OC-114
4432,1825-07-03,109,Th OC-114
4433,1825-07-03,349,Th OC-114
4434,1825-07-04,104,Th OC-114
4435,1825-07-04,212,Th OC-114
4436,1825-07-05,292,Th OC-114
4437,1825-07-05,92,Th OC-114
4438,1825-07-05,266,Th OC-114
4439,1825-07-06,21,Th OC-114
4440,1825-07-06,281,Th OC-114
4441,1825-07-07,8,Th OC-114
4442,1825-07-07,224,Th OC-114
4443,1825-07-08,21,Th OC-114
4444,1825-07-08,333,Th OC-114
4445,1825-07-09,167,Th OC-114
4446,1825-07-09,388,Th OC-114
4447,1825-07-10,292,Th OC-114
4448,1825-07-10,7,Th OC-114
4449,1825-07-10,276,Th OC-114
4450,1825-07-11,101,Th OC-114
4451,1825-07-11,21,Th OC-114
4452,1825-07-12,135,Th OC-114
4453,1825-07-12,330,Th OC-114
4454,1825-07-12,76,Th OC-114
4455,1825-07-13,21,Th OC-114
4456,1825-07-13,282,Th OC-114
4457,1825-07-14,266,Th OC-114
4458,1825-07-14,330,Th OC-114
4459,1825-07-14,119,Th OC-114
4460,1825-07-15,21,Th OC-114
4461,1825-07-15,291,Th OC-114
4462,1825-07-16,224,Th OC-114
4463,1825-07-16,315,Th OC-114
4464,1825-07-17,8,Th OC-114
4465,1825-07-17,92,Th OC-114
4466,1825-07-18,21,Th OC-114
4467,1825-07-18,239,Th OC-114
4468,1825-07-19,109,Th OC-114
4469,1825-07-19,330,Th OC-114
4470,1825-07-20,294,Th OC-114
4471,1825-07-20,167,Th OC-114
4472,1825-07-21,21,Th OC-114
4473,1825-07-21,136,Th OC-114
4474,1825-07-22,163,Th OC-114
4475,1825-07-22,100,Th OC-114
4476,1825-07-22,58,Th OC-114
4477,1825-07-23,101,Th OC-114
4478,1825-07-23,21,Th OC-114
4479,1825-07-24,292,Th OC-114
4480,1825-07-24,187,Th OC-114
4481,1825-07-24,143,Th OC-114
4482,1825-07-25,388,Th OC-114
4483,1825-07-25,361,Th OC-114
4484,1825-07-26,8,Th OC-114
4485,1825-07-26,65,Th OC-114
4486,1825-07-26,151,Th OC-114
4487,1825-07-27,135,Th OC-114
4488,1825-07-27,21,Th OC-114
4489,1825-07-27,76,Th OC-114
4490,1825-07-28,104,Th OC-114
4491,1825-07-28,380,Th OC-114
4492,1825-07-28,315,Th OC-114
4493,1825-07-29,1,Th OC-114
4494,1825-07-29,258,Th OC-114
4495,1825-07-30,8,Th OC-114
4496,1825-07-30,325,Th OC-114
4497,1825-07-31,92,Th OC-114
4498,1825-07-31,1,Th OC-114
4499,1825-08-01,100,Th OC-114
4500,1825-08-01,212,Th OC-114
4501,1825-08-01,73,Th OC-114
4502,1825-08-02,1,Th OC-114
4503,1825-08-02,228,Th OC-114
4504,1825-08-03,103,Th OC-114
4505,1825-08-03,223,Th OC-114
4506,1825-08-04,167,Th OC-114
4507,1825-08-04,21,Th OC-114
4508,1825-08-05,95,Th OC-114
4509,1825-08-05,377,Th OC-114
4510,1825-08-06,319,Th OC-114
4511,1825-08-06,276,Th OC-114
4512,1825-08-07,8,Th OC-114
4513,1825-08-07,223,Th OC-114
4514,1825-08-08,319,Th OC-114
4515,1825-08-08,254,Th OC-114
4516,1825-08-09,92,Th OC-114
4517,1825-08-09,1,Th OC-114
4518,1825-08-10,319,Th OC-114
4519,1825-08-10,119,Th OC-114
4520,1825-08-11,70,Th OC-114
4521,1825-08-11,224,Th OC-114
4522,1825-08-12,319,Th OC-114
4523,1825-08-12,65,Th OC-114
4524,1825-08-13,103,Th OC-114
4525,1825-08-13,325,Th OC-114
4526,1825-08-14,187,Th OC-114
4527,1825-08-14,167,Th OC-114
4528,1825-08-14,239,Th OC-114
4529,1825-08-15,135,Th OC-114
4530,1825-08-15,319,Th OC-114
4531,1825-08-15,226,Th OC-114
4532,1825-08-16,101,Th OC-114
4533,1825-08-16,21,Th OC-114
4534,1825-08-17,319,Th OC-114
4535,1825-08-17,377,Th OC-114
4536,1825-08-18,292,Th OC-114
4537,1825-08-18,385,Th OC-114
4538,1825-08-18,224,Th OC-114
4539,1825-08-19,319,Th OC-114
4540,1825-08-19,92,Th OC-114
4541,1825-08-20,72,Th OC-114
4542,1825-08-20,214,Th OC-114
4543,1825-08-20,315,Th OC-114
4544,1825-08-21,58,Th OC-114
4545,1825-08-21,21,Th OC-114
4546,1825-08-22,292,Th OC-114
4547,1825-08-22,214,Th OC-114
4548,1825-08-22,266,Th OC-114
4549,1825-08-23,20,Th OC-114
4550,1825-08-23,319,Th OC-114
4551,1825-08-24,171,Th OC-114
4552,1825-08-24,290,Th OC-114
4553,1825-08-26,319,Th OC-114
4554,1825-08-26,1,Th OC-114
4555,1825-08-27,212,Th OC-114
4556,1825-08-27,214,Th OC-114
4557,1825-08-27,65,Th OC-114
4558,1825-08-28,21,Th OC-114
4559,1825-08-28,318,Th OC-114
4560,1825-08-29,171,Th OC-114
4561,1825-08-29,319,Th OC-114
4562,1825-08-29,36,Th OC-114
4563,1825-08-30,163,Th OC-114
4564,1825-08-30,92,Th OC-114
4565,1825-08-30,73,Th OC-114
4566,1825-08-31,319,Th OC-114
4567,1825-08-31,76,Th OC-114
4568,1825-08-31,376,Th OC-114
4569,1825-09-01,54,Th OC-114
4570,1825-09-01,8,Th OC-114
4571,1825-09-01,12,Th OC-114
4572,1825-09-02,171,Th OC-114
4573,1825-09-02,92,Th OC-114
4574,1825-09-02,266,Th OC-114
4575,1825-09-03,292,Th OC-114
4576,1825-09-03,377,Th OC-114
4577,1825-09-03,151,Th OC-114
4578,1825-09-04,319,Th OC-114
4579,1825-09-04,292,Th OC-114
4580,1825-09-04,187,Th OC-114
4581,1825-09-05,135,Th OC-114
4582,1825-09-05,7,Th OC-114
4583,1825-09-05,329,Th OC-114
4584,1825-09-06,190,Th OC-114
4585,1825-09-06,281,Th OC-114
4586,1825-09-06,239,Th OC-114
4587,1825-09-07,171,Th OC-114
4588,1825-09-07,223,Th OC-114
4589,1825-09-08,8,Th OC-114
4590,1825-09-08,51,Th OC-114
4591,1825-09-08,385,Th OC-114
4592,1825-09-09,187,Th OC-114
4593,1825-09-09,21,Th OC-114
4594,1825-09-09,269,Th OC-114
4595,1825-09-10,54,Th OC-114
4596,1825-09-10,319,Th OC-114
4597,1825-09-10,76,Th OC-114
4598,1825-09-11,319,Th OC-114
4599,1825-09-11,92,Th OC-114
4600,1825-09-12,193,Th OC-114
4601,1825-09-12,8,Th OC-114
4602,1825-09-13,212,Th OC-114
4603,1825-09-13,92,Th OC-114
4604,1825-09-14,193,Th OC-114
4605,1825-09-14,89,Th OC-114
4606,1825-09-15,292,Th OC-114
4607,1825-09-15,282,Th OC-114
4608,1825-09-15,281,Th OC-114
4609,1825-09-17,21,Th OC-114
4610,1825-09-17,51,Th OC-114
4611,1825-09-18,89,Th OC-114
4612,1825-09-18,212,Th OC-114
4613,1825-09-19,292,Th OC-114
4614,1825-09-19,92,Th OC-114
4615,1825-09-19,51,Th OC-114
4616,1825-09-20,21,Th OC-114
4617,1825-09-20,318,Th OC-114
4618,1825-09-21,193,Th OC-114
4619,1825-09-21,171,Th OC-114
4620,1825-09-22,266,Th OC-114
4621,1825-09-22,51,Th OC-114
4622,1825-09-22,325,Th OC-114
4623,1825-09-23,319,Th OC-114
4624,1825-09-23,292,Th OC-114
4625,1825-09-23,51,Th OC-114
4626,1825-09-24,193,Th OC-114
4627,1825-09-24,190,Th OC-114
4628,1825-09-24,206,Th OC-114
4629,1825-09-25,21,Th OC-114
4630,1825-09-25,389,Th OC-114
4631,1825-09-26,212,Th OC-114
4632,1825-09-26,51,Th OC-114
4633,1825-09-26,291,Th OC-114
4634,1825-09-27,193,Th OC-114
4635,1825-09-27,377,Th OC-114
4636,1825-09-28,171,Th OC-114
4637,1825-09-28,39,Th OC-114
4638,1825-09-28,292,Th OC-114
4639,1825-09-29,109,Th OC-114
4640,1825-09-29,8,Th OC-114
4641,1825-09-30,39,Th OC-114
4642,1825-09-30,65,Th OC-114
4643,1825-09-30,51,Th OC-114
4644,1825-10-01,21,Th OC-114
4645,1825-10-01,389,Th OC-114
4646,1825-10-02,292,Th OC-114
4647,1825-10-02,51,Th OC-114
4648,1825-10-02,347,Th OC-114
4649,1825-10-03,100,Th OC-114
4650,1825-10-03,39,Th OC-114
4651,1825-10-03,187,Th OC-114
4652,1825-10-04,58,Th OC-114
4653,1825-10-04,292,Th OC-114
4654,1825-10-04,206,Th OC-114
4655,1825-10-05,266,Th OC-114
4656,1825-10-05,51,Th OC-114
4657,1825-10-05,376,Th OC-114
4658,1825-10-06,21,Th OC-114
4659,1825-10-06,333,Th OC-114
4660,1825-10-07,39,Th OC-114
4661,1825-10-07,292,Th OC-114
4662,1825-10-07,315,Th OC-114
4663,1825-10-08,171,Th OC-114
4664,1825-10-08,92,Th OC-114
4665,1825-10-08,51,Th OC-114
4666,1825-10-09,135,Th OC-114
4667,1825-10-09,266,Th OC-114
4668,1825-10-09,143,Th OC-114
4669,1825-10-10,347,Th OC-114
4670,1825-10-10,223,Th OC-114
4671,1825-10-11,171,Th OC-114
4672,1825-10-11,51,Th OC-114
4673,1825-10-11,224,Th OC-114
4674,1825-10-12,21,Th OC-114
4675,1825-10-12,389,Th OC-114
4676,1825-10-13,8,Th OC-114
4677,1825-10-13,266,Th OC-114
4678,1825-10-13,376,Th OC-114
4679,1825-10-14,21,Th OC-114
4680,1825-10-14,51,Th OC-114
4681,1825-10-15,292,Th OC-114
4682,1825-10-15,239,Th OC-114
4683,1825-10-15,333,Th OC-114
4684,1825-10-16,65,Th OC-114
4685,1825-10-16,51,Th OC-114
4686,1825-10-16,223,Th OC-114
4687,1825-10-17,171,Th OC-114
4688,1825-10-17,39,Th OC-114
4689,1825-10-17,92,Th OC-114
4690,1825-10-18,21,Th OC-114
4691,1825-10-18,258,Th OC-114
4692,1825-10-19,39,Th OC-114
4693,1825-10-19,8,Th OC-114
4694,1825-10-19,76,Th OC-114
4695,1825-10-20,21,Th OC-114
4696,1825-10-20,318,Th OC-114
4697,1825-10-21,39,Th OC-114
4698,1825-10-21,109,Th OC-114
4699,1825-10-21,51,Th OC-114
4700,1825-10-22,21,Th OC-114
4701,1825-10-22,103,Th OC-114
4702,1825-10-23,95,Th OC-114
4703,1825-10-23,143,Th OC-114
4704,1825-10-24,39,Th OC-114
4705,1825-10-24,51,Th OC-114
4706,1825-10-24,318,Th OC-114
4707,1825-10-25,21,Th OC-114
4708,1825-10-25,333,Th OC-114
4709,1825-10-26,39,Th OC-114
4710,1825-10-26,92,Th OC-114
4711,1825-10-26,266,Th OC-114
4712,1825-10-27,292,Th OC-114
4713,1825-10-27,51,Th OC-114
4714,1825-10-27,228,Th OC-114
4715,1825-10-28,21,Th OC-114
4716,1825-10-28,377,Th OC-114
4717,1825-10-29,135,Th OC-114
4718,1825-10-29,8,Th OC-114
4719,1825-10-29,266,Th OC-114
4720,1825-10-30,39,Th OC-114
4721,1825-10-30,21,Th OC-114
4722,1825-10-30,51,Th OC-114
4723,1825-10-31,193,Th OC-114
4724,1825-10-31,347,Th OC-114
4725,1825-11-02,21,Th OC-114
4726,1825-11-02,223,Th OC-114
4727,1825-11-03,8,Th OC-114
4728,1825-11-03,92,Th OC-114
4729,1825-11-04,39,Th OC-114
4730,1825-11-04,292,Th OC-114
4731,1825-11-04,122,Th OC-114
4732,1825-11-05,122,Th OC-114
4733,1825-11-05,21,Th OC-114
4734,1825-11-05,51,Th OC-114
4735,1825-11-06,135,Th OC-114
4736,1825-11-06,92,Th OC-114
4737,1825-11-06,223,Th OC-114
4738,1825-11-07,58,Th OC-114
4739,1825-11-07,39,Th OC-114
4740,1825-11-07,187,Th OC-114
4741,1825-11-08,266,Th OC-114
4742,1825-11-08,103,Th OC-114
4743,1825-11-08,376,Th OC-114
4744,1825-11-09,319,Th OC-114
4745,1825-11-09,21,Th OC-114
4746,1825-11-10,8,Th OC-114
4747,1825-11-10,65,Th OC-114
4748,1825-11-10,51,Th OC-114
4749,1825-11-11,39,Th OC-114
4750,1825-11-11,333,Th OC-114
4751,1825-11-11,291,Th OC-114
4752,1825-11-12,95,Th OC-114
4753,1825-11-12,318,Th OC-114
4754,1825-11-13,70,Th OC-114
4755,1825-11-13,389,Th OC-114
4756,1825-11-14,319,Th OC-114
4757,1825-11-14,292,Th OC-114
4758,1825-11-14,51,Th OC-114
4759,1825-11-15,135,Th OC-114
4760,1825-11-15,376,Th OC-114
4761,1825-11-15,361,Th OC-114
4762,1825-11-16,21,Th OC-114
4763,1825-11-16,282,Th OC-114
4764,1825-11-17,319,Th OC-114
4765,1825-11-17,292,Th OC-114
4766,1825-11-17,92,Th OC-114
4767,1825-11-18,39,Th OC-114
4768,1825-11-18,269,Th OC-114
4769,1825-11-18,70,Th OC-114
4770,1825-11-19,73,Th OC-114
4771,1825-11-19,51,Th OC-114
4772,1825-11-19,377,Th OC-114
4773,1825-11-20,92,Th OC-114
4774,1825-11-20,282,Th OC-114
4775,1825-11-20,51,Th OC-114
4776,1825-11-21,70,Th OC-114
4777,1825-11-21,1,Th OC-114
4778,1825-11-22,8,Th OC-114
4779,1825-11-22,318,Th OC-114
4780,1825-11-23,389,Th OC-114
4781,1825-11-23,361,Th OC-114
4782,1825-11-24,165,Th OC-114
4783,1825-11-24,292,Th OC-114
4784,1825-11-24,239,Th OC-114
4785,1825-11-25,165,Th OC-114
4786,1825-11-25,109,Th OC-114
4787,1825-11-25,73,Th OC-114
4788,1825-11-26,187,Th OC-114
4789,1825-11-26,51,Th OC-114
4790,1825-11-26,223,Th OC-114
4791,1825-11-27,92,Th OC-114
4792,1825-11-27,73,Th OC-114
4793,1825-11-27,1,Th OC-114
4794,1825-11-28,165,Th OC-114
4795,1825-11-28,65,Th OC-114
